address,balance,total_received,total_sent,n_tx,final_balance,unconfirmed_balance,final_n_tx,num_txrefs,total_confirmations,avg_tx_value,label,category
1K665PWCxStdn6cDrNZTx7KNs3V7ySvj2N,0,434872019,434872019,20,0,0,20,20,7668461,43487201.9,0,exchange
1K68UB6MJKfBSy4jJ7pnFQoyj6xVHzp27,0,69620392,69620392,6,0,0,6,6,3137793,23206797.333333332,0,services
1K6deQ1AAcojYZ9NTZ7iPqg3jj1hPKGFBA,0,96667503,96667503,374,0,0,374,201,74210727,253238.94029850746,0,miner
1K6eHgZ54zHeSQGSqJatPpfKA8SmDUcqzk,0,74301092,74301092,14,0,0,14,14,4944571,10614441.714285715,0,exchange
1K6EjDZ48SnonhhuqqktWgzKrfo1ugyb9G,0,605793597,605793597,18,0,0,18,18,6391374,67310399.66666667,0,miner
1K6gkj1oDDfDUERCN9r35oY1RvA3kZU8DX,0,21461922,21461922,6,0,0,6,6,2309136,7153974.0,0,miner
1K6pzEw4Btd5CFDgNp4xztdD8aH5pz8H5U,0,107077,107077,2,0,0,2,2,763412,107077.0,0,services
1K6vb76DGfenGgjHBo8V7wZuFdjwCmH7VG,0,10702197,10702197,16,0,0,16,16,6064593,1337774.625,0,miner
1K6ZkChrsAPTpBTQv8appV6ivQpfEA38Uv,0,146250000,146250000,6,0,0,6,6,2391700,48750000.0,0,exchange
1K798rVWkJz7hsD5Q5TyqhSt3oV9nvYr9H,0,451048900,451048900,23,0,0,23,26,9909419,34696069.23076923,0,exchange
1K7ho8JyU8SrwwawJW7SrQqkT9rLxNaP4G,0,556877679,556877679,230,0,0,230,200,98518515,5192676.79,1,gambling
1K7mHmrUVoneQoYh3rbV6ytb53FCxuHExU,0,6393377,6393377,22,0,0,22,22,8787463,581216.0909090909,1,gambling
1K7vLwqCZEAgzYt5BGG6UmbybEHTECADkM,0,3172236,3172236,149,0,0,149,150,86821322,42296.48,1,gambling
1K81XNaNq6Lzc53fB1KvityLJG6W2vPMC8,0,66970524335,66970524335,353,0,0,353,200,111583788,377619547.17,0,coinjoin-like
1K82Lf5KDEqN4uemSUKvkJYQcmzeXDpeev,0,536873144,536873144,128,0,0,128,132,47670917,8134441.575757576,0,coinjoin-like
1K86VyKkehzMhJcFyjhHc86BAn8HEowELA,0,11640701025,11640701025,137,0,0,137,142,80974077,163953535.56338027,1,gambling
1k874R5DuRye43PcvKPDJAAM8mo3qaszA,0,25419558,25419558,4,0,0,4,4,2015737,12709779.0,0,coinjoin-like
1K8CVMvW2qeGuqPG9GzLKEAteyj6JEkjdY,0,154560635,154560635,4,0,0,4,4,1521642,77280317.5,0,exchange
1K8fjZBSCD1Xee3Si1XgwTm9cKzQ5ym4tR,0,24603913,24603913,8,0,0,8,8,3023599,6150978.25,0,exchange
1K8fYpU1bRtJeeww2Tce9HTThiUYRaK5LZ,0,462082128,462082128,666,0,0,666,200,73067552,2151884.8,0,miner
1K8mVeN8s1j41Nijh3iAooirdcAmGcriet,0,350244850,350244850,128,0,0,128,146,56088896,4797874.657534246,0,miner
1K8S2cVJJ7ikWee2oSZnpk7NcMGxr9B566,546,52722298,52721752,13,546,0,13,13,4739370,8111080.769230769,0,exchange
1K8tD9weeuH8B7twuneHA9gqxxjydYoyot,0,75000000,75000000,2,0,0,2,2,1006955,75000000.0,0,coinjoin-like
1K8vU3yXVosop5LDM421b2aE7JCorn9d7a,0,381600000,381600000,9,0,0,9,16,9086150,323063666.875,0,coinjoin-like
1K8WY7EHiBhPeWkjug6GfS1rhAukkY52f5,0,5971512580,5971512580,476,0,0,476,200,68264719,4591017.47,0,exchange
1K8WYb6RqmJ5JVbHqF1VUZF69veayaQhGa,0,545800000,545800000,2,0,0,2,2,1006949,545800000.0,0,coinjoin-like
1K8ZBK3CR79mjRUHHw2GDfzq4Cm8okAjf4,0,967527,967527,2,0,0,2,2,762650,967527.0,0,exchange
1K9ACMy2qHj82PQPrmQ3M3DJbsgZjefFQS,0,350141049,350141049,30,0,0,30,30,9253919,23342736.6,0,miner
1K9ebtFk1on2oUUFxwHtGyJjwpxbZh9rGB,0,96805260,96805260,3,0,0,3,4,2028013,48402630.0,0,services
1K9JbL6GzcGhKVuMwK35RnFKsTfSedg2o,0,410768755,410768755,10,0,0,10,10,3797988,82153751.0,0,miner
1K9M4fdEzCvK7d9r4xWiKbCZEEmHkwKyP3,0,8076388970,8076388970,188,0,0,188,222,108988628,46392783.51351351,0,coinjoin-like
1K9Qff3c9VZFHbvKs8ce7M3d9kWJQ87mGh,0,2344087,2344087,57,0,0,57,58,31673843,80830.58620689655,1,gambling
1Ka7AmSfkhRW5fsrUuphL8fDWGakRoB1Ap,0,210107610,210107610,12,0,0,12,12,4339598,35017935.0,0,miner
1Ka8MoiPzZFFeQzHyz9kg9aVPP1KP2WBQP,0,17085933,17085933,42,0,0,42,42,15876570,813615.8571428572,0,miner
1KA9HuG8rqTrjUe1WTxV9fmX5HiJutoBHa,0,70456290,70456290,10,0,0,10,10,4148522,14091258.0,0,exchange
1KAgFqRphvjbPbcBuTAfaFRUiU4e1hsP1i,0,176613400,176613400,69,0,0,69,80,48846559,4415335.0,1,gambling
1KAGrcWoXSrr5UpcR3SGWg9a3VsU1vPNPA,0,40074988628,40074988628,119,0,0,119,120,46084102,667916477.1333333,0,miner
1KamyxvaX4EDGHJHWoqBVXkaamwSBoqKaT,0,32835000,32835000,2,0,0,2,2,762664,32835000.0,0,exchange
1KaSgQgB1ixJwzg99GepuprLPyJjMZu4jK,0,268499586,268499586,21,0,0,21,30,9212706,17899972.4,0,exchange
1Kb6tJXpFQ4St9fa4ca3jA89mkKe7Jvxf,0,521906605451,521906605451,2133,0,0,2133,200,74474392,220553684.59,0,exchange
1KbBzFr2r8NnonfvUGJRSfwH5sGPW4ie9m,0,741579865,741579865,66,0,0,66,102,48208335,14540781.666666666,0,coinjoin-like
1KBd81nZ79RJ1PjDoB81fRjWiSUmYrwdD7,0,50777041,50777041,31,0,0,31,32,18034176,3173565.0625,1,gambling
1KBofBnTrgwjkqzRWiwp5egAdyQ6STnmZD,0,728508628,728508628,20,0,0,20,20,7808505,72850862.8,0,miner
1KBpZJcYSu1HAQpBjSM3yZ67cTzvJHfcGM,0,24154802,24154802,26,0,0,26,28,9440721,1725343.0,1,gambling
1KBri3kPed8nppZfRHzCfr9R7Q4kfN5Gyt,6047,6422667431805,6422667425758,885,6047,0,885,200,35701429,30416430144.205,0,exchange
1KBRiwBpqdXAn6C2VwWdHuTBnUhMcPH1x8,0,7000000,7000000,2,0,0,2,2,1006924,7000000.0,0,coinjoin-like
1Kbv8oHfQZHf5fwLDNeoSnKkqXS7hEESeP,0,15955030,15955030,2,0,0,2,2,762665,15955030.0,0,exchange
1KBwUVKdyB2876DnxoTqygHMDmaSt6Lv4B,0,2209620,2209620,2,0,0,2,2,762518,2209620.0,0,miner
1KBX8hWQggCXJkcqnr4xuvNAoC87px5AXt,0,5375000,5375000,6,0,0,6,6,2285088,1791666.6666666667,0,miner
1KbZXpYAoVJmkXrkre6NjkjKgszKSWbZNH,0,3641597112,3641597112,135,0,0,135,138,50985043,52776769.73913044,0,miner
1Kc5MRLQQNCsQseisomh6XX67qaTEQvqpy,0,4390975958,4390975958,249,0,0,249,200,50724314,31211823.54,0,miner
1Kc6QwtVrUhRLXf7QfK7VFVugWWGCni1e2,0,519685,519685,2,0,0,2,2,762654,519685.0,0,services
1KcBU7SL2AAn4iBVqPefYULhSU1M3m2zMK,0,8200653820,8200653820,393,0,0,393,200,55999230,40385897.86,0,miner
1KcDC2wRCx54LxtiJPQJywqPbTizAr5sRk,0,1530076894,1530076894,26,0,0,26,26,9985328,117698222.61538461,0,miner
1KcDKB2jPb5v3gii4uWazUiPEVBQZGSmAY,0,8525810,8525810,2,0,0,2,2,762489,8525810.0,0,miner
1KcFnS3e1wjUY5hiC4QeMG5BRmrwvkNuDg,0,131789681,131789681,102,0,0,102,102,38919138,2584111.3921568627,0,miner
1KcL7Apix6wF5nanNFxZp2nvdKnNGtkQMT,0,15229999,15229999,2,0,0,2,2,762666,15229999.0,0,exchange
1KcmbfE2BzwsoXsx5LfstZax7QUMuWtgTF,0,37863141,37863141,58,0,0,58,58,21537853,1305625.551724138,0,miner
1KCv7N9wJE6gVRWeG9NjajjeDb7GvjSrNP,0,16638953,16638953,6,0,0,6,6,2371834,5546317.666666667,0,exchange
1KCYxxMCLVJjEcqzeErqSDF6rjFRNJsEfP,0,20000000,20000000,2,0,0,2,2,762658,20000000.0,0,miner
1KD59hk8ZCxqsbNCeD4TfKJwAt9eXCYbTr,0,2888046280,2888046280,56,0,0,56,56,20160840,103144510.0,0,miner
1KdCAR36JWbLidtZwLTHt9TWZuhNqZaxDK,0,16680000,16680000,4,0,0,4,6,3101961,5560000.0,0,services
1KdcJXfEdiPZdPw1TKzyJdiGa8ZhyXkgWM,0,2147604,2147604,2,0,0,2,2,762661,2147604.0,0,exchange
1KDckAMbY6YZgo9MBixUJZNmwFTTuufaFF,0,500422109,500422109,1010,0,0,1010,200,68691439,362373.465,0,miner
1KdEzbEzXEuVWzyXwfqLfyihL5u9Sj6Mxp,0,214200,214200,2,0,0,2,2,762857,214200.0,0,miner
1KdM5CJo7RACuMHDj8JDcgamRFt9vdFDAc,0,9055720,9055720,4,0,0,4,4,1527742,4527860.0,0,miner
1KdN8wLgzQAREs7enFLLvW8k2vDv9C62ib,0,944315862,944315862,82,0,0,82,90,36121654,20984796.933333334,0,exchange
1KDNAvvJyYoTuX31offwDzrJoy8VuwbHUX,0,244723055,244723055,1725,0,0,1725,201,55827706,283293.7313432836,0,services
1KdnTbo7EVXEot9GbQponRadpbBAgrXw86,0,55731290,55731290,58,0,0,58,58,22070618,1921768.6206896552,0,miner
1KdQroforT26ML7DLXb85ztjcyJZVZkztQ,546,3085264507,3085263961,182,546,0,182,187,55019923,32997478.438502673,0,exchange
1KDSBQ66tzbyC2EDqMNtLjGUbApyPSX9Kt,0,427726000,427726000,52,0,0,52,54,20167323,15841703.703703703,0,miner
1KdUAVKNcv2WKBs39Rq82Z8Hwjf3knox2,0,399491025,399491025,156,0,0,156,158,80161759,5056848.417721519,1,gambling
1KDURcHqJXvBG43SYcEuuaW4BDkQakfisa,1092,3550318600,3550317508,30,1092,0,30,30,9948387,236687870.26666668,0,exchange
1Ke41dDFibUoGhchKNbAjgaqNSAVHV2HPr,12903448,31271029,18367581,5,12903448,0,5,5,2164704,9927722.0,1,gambling
1KED2RV35BzY7GpGS4HzCuF5ALHStKH7H4,0,39470000,39470000,2,0,0,2,2,1006938,39470000.0,0,coinjoin-like
1KeNUPkUaNvz6ZYAstW4JNNNzo8bjKWbvL,0,6460733059,6460733059,309,0,0,309,200,74048098,38136818.63,0,exchange
1KEWb4tMV1TM1fjow74xPFQotzFpK2sqJ1,0,903487,903487,2,0,0,2,2,762682,903487.0,0,miner
1KeXDBUuPeL481nvp7ERKB6PunAqicktrU,0,92494966,92494966,83,0,0,83,86,50289666,2151045.7209302327,0,coinjoin-like
1KFB5v8TinzELwLd6mzAQdxWD17fx7Anr3,0,151006639,151006639,2,0,0,2,2,1006957,151006639.0,0,coinjoin-like
1KfbYLJjn5YKAuaWhibeD5JoUZkHPVLYzP,0,2131000,2131000,2,0,0,2,2,762877,2131000.0,0,services
1KfcmxyhzSGyKStAMhSTHi9oRJvhrp141f,0,8153642,8153642,2,0,0,2,2,762673,8153642.0,0,exchange
1KfeYBCNp9EYqjPkhVm6Zq6hp3t8kfqLnS,9665000,13265000,3600000,6,9665000,0,6,6,3258214,2810833.3333333335,0,services
1KFEZKaT1ZznFq9Zq9ZcgmcZESxSAzmnte,0,2900000,2900000,2,0,0,2,2,1006969,2900000.0,0,coinjoin-like
1KFFY86Akzhbn5Yxjc8Ab196pWCHPCNU5a,0,596166278,596166278,20,0,0,20,20,8007382,59616627.8,0,exchange
1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,326130,429778235257051,429778234930921,93173,326130,0,93173,216,13981042,1881921587.3425925,0,mining_pool
1KfJuYoaf7ZoPeYAczq8vq1oX7nLfTLCjy,0,105069922,105069922,8,0,0,8,8,3109982,26267480.5,0,exchange
1KFraVRRY1d2zkNzsPY19UeSnLrFUjLFA3,0,6266142,6266142,2,0,0,2,2,762675,6266142.0,0,exchange
1KfRegunjVMH2EpYSBNorijMGX28ceeaGc,0,99034867,99034867,23,0,0,23,24,9162514,8252905.583333333,0,miner
1KG2RZtqUSaG9cH5d4URNapYJqp9buVoaS,0,4000000,4000000,2,0,0,2,2,762546,4000000.0,0,miner
1Kg5XGDE8Wd46uYWNaK2Q7WL1eVLL67YAU,0,121533000,121533000,233,0,0,233,201,114374328,996049.7512437811,1,gambling
1KGAbrrGgLX8uqRjvo15wGmBWBCwrFAMCZ,0,131707590,131707590,40,0,0,40,40,15113167,6585379.5,0,miner
1KGJkS7YzG8wY7vCz9QpTDhCKA2XeCmawo,0,6266142,6266142,2,0,0,2,2,762675,6266142.0,0,exchange
1KGM8YomqftD7nJ8Fb32jGLD127ycekH3c,0,238084133,238084133,14,0,0,14,14,5435105,34012019.0,0,exchange
1KGNAkCSW18YADbZDC5zAJb2txr3VDZtJq,0,4950000,4950000,2,0,0,2,2,762652,4950000.0,0,miner
1KGRsEvvRUJDdcU5bHToejKr6DM8PPhdDX,0,1363460268,1363460268,199,0,0,199,200,64045328,13588602.68,0,miner
1KGtsPLDrtc383NWmTM7erTMfR9nSWsKUs,0,117400639,117400639,24,0,0,24,24,9109419,9783386.583333334,0,miner
1kgx7HKzaHRyWUzhB3YhAkH6E3Cj23sbE,0,39670703,39670703,16,0,0,16,16,6065783,4958837.875,0,exchange
1KgxApgzns6Q4WGCuen6SmwihhHMxivvy3,0,98877716,98877716,6,0,0,6,6,2278089,32959238.666666668,0,exchange
1KH4AgjPd9BYhJ166MobwEhcaUZmdqaHh5,0,28543257694,28543257694,111,0,0,111,122,74918582,467922257.27868855,0,coinjoin-like
1KHEaCceq7EDQBnC3XJ2c4wFVNKxKo4Ch4,0,29981310,29981310,4,0,0,4,4,1526472,14990655.0,0,exchange
1KhfGXYGJGJVoV32og3aki19BNoyLe3hHU,0,227348265,227348265,20,0,0,20,20,7610167,22734826.5,0,miner
1KHih9BWwabKnMy2BKQFf1TqxSrKtAKErv,0,17095932,17095932,26,0,0,26,36,13958731,949774.0,0,miner
1KHihJMEzevFKd38RqcHnGNC7d5LUmxD8i,0,216082,216082,2,0,0,2,2,762919,216082.0,0,services
1KhMDHmuruf2j4GhEZEgRUxrUz7A9KJs1x,0,8958741,8958741,2,0,0,2,2,762644,8958741.0,0,miner
1Khmv1RfDgt5VoBH4zZ28JxR8qrGdAZcDD,0,29781184708,29781184708,295,0,0,295,200,82556270,250882526.56,0,exchange
1KHTDUBbBCZjhH8qYjmUH5KdeHs6pJvKq6,0,81225000,81225000,5,0,0,5,6,3206975,27075000.0,0,services
1KhThLMmvxuCu6ExH99saD9TjBuDjsqzUt,0,12000000,12000000,4,0,0,4,4,2015053,6000000.0,0,coinjoin-like
1KHuHMj285MjYTtUJzcYH1ZboJrXzxuCc2,0,40026872,40026872,24,0,0,24,24,8172832,3335572.6666666665,1,gambling
1KiajkGRLLfHcVoMHMkzDsjo26nnHZDfEU,0,11616780,11616780,70,0,0,70,70,26281477,331908.0,0,miner
1KiKPho5cb4t7Akbwn1DgLu52LoFXKfRHp,0,98200000,98200000,49,0,0,49,50,19583095,3928000.0,0,services
1KiLTpWfgFZkAvcJeixUBwh82S5nfWSRTk,0,821875769,821875769,3921,0,0,3921,200,70225530,100465.66,0,exchange
1Kio61gzapbqzAJFptwGSbJTyM1xvNPDNc,0,139899377,139899377,16,0,0,16,16,6119275,17487422.125,0,miner
1KiYJu6ky3Q8ZPDqUaW2oDh5SS6JZcMVVq,0,404211948,404211948,4,0,0,4,6,3154017,306113261.3333333,0,coinjoin-like
1KJ7dw4rCTUKwTFfV3KTrosuxe6mnm2skW,0,97760000,97760000,8,0,0,8,8,2682797,24440000.0,1,gambling
1KJEipy6pRfA3HrStpAStAuDMttHuUw5iS,0,95456469,95456469,315,0,0,315,203,104519464,392674.38916256157,1,gambling
1KjF2ibAQu2fPSthZnfsar6XLjosGC7zt8,0,1173683184,1173683184,162,0,0,162,170,62135819,13808037.45882353,0,miner
1KJkHsu8ZS6wM2Th6fPxBc6mU2Q8hrcG7A,0,15741041,15741041,12,0,0,12,12,4602840,2623506.8333333335,0,miner
1KJkUttZo1AzLqWbwp77fNXf1VPmeXQzgP,3276,6006,2730,16,3276,0,16,16,5323043,546.0,0,exchange
1KjKXPdL3Vd2jfqXN3vbLmGMWpP9wZfp8m,0,6266142,6266142,2,0,0,2,2,762675,6266142.0,0,exchange
1KjrUBeJHumUkehj5bVQR97yCNujQ3g2Na,0,232731649,232731649,148,0,0,148,152,58353148,3062258.539473684,0,miner
1KJSyojgx3xc4zJMV7yNBcdxvUuTuM56gP,0,5274280630,5274280630,224,0,0,224,201,123513397,44879774.1641791,0,coinjoin-like
1KJx7BDdTgh5uPSXN7NK37VqqE55Mk5tan,0,342175147,342175147,32,0,0,32,32,12136706,21385946.6875,0,miner
1KJx9qVXDincx67JKx7v6ZZQ1dLBwKGnne,0,12865320679,12865320679,149,0,0,149,154,92198826,167082086.74025974,0,coinjoin-like
1Kk12532yDbS4mwVo6MpeNGKFxRbUrrKYe,1092,625892749,625891657,40,1092,0,40,40,13686558,31294610.15,0,exchange
1KK1wm4teQHZZFmuJgFzTfw9L5PzeqaFTH,0,249019965,249019965,43,0,0,43,44,15994205,11319089.318181818,0,miner
1Kk2rRUpwy7AWGw3dTwyofLjjqiYrMvMZS,0,4385666,4385666,160,0,0,160,160,82070057,54820.825,1,gambling
1KkDf3wYU1KywfHNVUscb251reMu7Kw4M7,0,3654837,3654837,245,0,0,245,200,107308680,27443.585,1,gambling
1KKEZ8Mt2me83EVeb9Mvv9t4KdavvsJ4Nf,0,3443872761,3443872761,90,0,0,90,102,63692410,67526916.88235295,0,coinjoin-like
1KKJzxPoCMAcuD2rHHostP2q7bCdDpT8rA,0,1003655,1003655,2,0,0,2,2,1006931,1003655.0,0,coinjoin-like
1KKkzssCFK5FgxA2bpBs83a55b6jCWednX,0,455182929,455182929,26,0,0,26,26,10232036,35014071.461538464,0,exchange
1KkyLzeSmkv798LexZixVQ3GhbVsLPk8WW,0,729200000,729200000,2,0,0,2,2,1006931,729200000.0,0,coinjoin-like
1KL65AbVpm39XjuRjLuqVBbPQcpQ7LDGBC,0,21518931082,21518931082,236,0,0,236,200,109663639,189463317.64,0,coinjoin-like
1KL7dD7nBC6YpQ28W1qjpT6WgLrfvMeAFn,0,134998689,134998689,24,0,0,24,24,8819005,11249890.75,0,miner
1KL91BBWXKJJSS1CjCJY3tLMr1oUnxreCr,0,1548030,1548030,103,0,0,103,124,63683321,24968.225806451614,1,gambling
1KLcAY7fc9Wh5R7YaM8wbU8KZXy5LgRBkU,0,21138935,21138935,11,0,0,11,14,5310437,3019847.8571428573,0,exchange
1kLFEbQuaEwFZLQrM2RCWWKNxGCy6nYmy,0,351950769,351950769,10,0,0,10,10,3790043,70390153.8,0,miner
1KLKDnDDZiYic59stnvWQfkWa2ANpRzn27,0,468436655,468436655,36,0,0,36,36,10253265,26024258.611111112,0,miner
1KLn63ZRkFzHU1iJQ1Uatu9zPdRe5S35br,0,1819400094,1819400094,198,0,0,198,214,131070140,12899064.640186915,1,gambling
1KLTRB8iADqPpMZ4y8qP6ZnxWRpNBc6fHE,0,6588258031,6588258031,1131,0,0,1131,200,98574914,7579302.9,1,gambling
1KLYuCxCqJkTyVYqfEtQLGMAi2cuGwZ4kt,0,404563433,404563433,20,0,0,20,20,7742401,40456343.3,0,exchange
1KM3itpeDMRfMdaCKT7FbqeCs6HWBPZmHh,0,19344761,19344761,8,0,0,8,8,3072840,4836190.25,0,miner
1KM7w12SkjzJ1FYV2g1UCMzHjv3pkMgkEb,0,2255924591872,2255924591872,1347,0,0,1347,200,96424787,1906785808.12,0,mining_pool
1KMA3wKBFtsFyH7jGmiq3ZyUjZkMxeRK78,0,13570400,13570400,2,0,0,2,2,762652,13570400.0,0,services
1KMb1cBVyK7cnr1sHhuyFWM1WB3M445B9P,0,3314610,3314610,3,0,0,3,4,1527431,1657305.0,0,exchange
1KmC5SBdsnQzETBahryENEfhHoCQHp1o9B,0,96820862,96820862,10,0,0,10,10,3810675,19364172.4,0,exchange
1KMCip7b8RVi85bPjApqF8uVkntHgdGYrn,0,503870677,503870677,404,0,0,404,203,107384403,1063748.512315271,1,gambling
1KMEHzBdZGTq4BpMginsUow16Gczx3GyHY,0,93985495,93985495,542,0,0,542,200,71058592,142897.47,0,miner
1KMJ1RraDEs9on5VBPsRcAMbb7WCZ8uumi,0,4654533743,4654533743,148,0,0,148,194,87419907,47984883.948453605,0,coinjoin-like
1Kmmax7VSYL3RW69Vz7vQtfup4yWaSMJ4f,0,29724765,29724765,102,0,0,102,102,37725262,582838.5294117647,0,miner
1KMMm7g2GgbszgsHTYzKtFcHuWyizDz5Ld,0,63892759,63892759,2,0,0,2,2,762682,63892759.0,0,miner
1KmosdX7PEHEdJQZTbR8U9jJt1LNJrmHmc,14100000,951869599,937769599,107,14100000,0,107,124,55535231,15239025.790322581,1,gambling
1KmQKuYcfxUhpsifzEgTMXtGWDUrLERyGp,0,25085759,25085759,11,0,0,11,12,2853214,4183104.5,0,miner
1KmrjgaYadPUSHBkZqPRm9RAmnBBVrmCCh,0,1509039821,1509039821,14,0,0,14,14,5336791,215577117.2857143,0,exchange
1KmrUVwBNBDjzzcLyPCV1Jd6BPsdKroc4q,0,611536000,611536000,8,0,0,8,8,3050360,152884000.0,0,miner
1KMxehezswFZPKFPLEW8TKY2EsDpP3Mo8o,0,1598376,1598376,6,0,0,6,6,2326521,532792.0,0,miner
1KMySyV1RJkxs4kBBSfBB5p5ZVavJFjRnZ,0,1762374277,1762374277,74,0,0,74,140,64751202,25176775.385714285,0,coinjoin-like
1KmYv3rDTUkz5pmuPvd5xqddjZmQ1E31pq,0,85000000,85000000,21,0,0,21,24,8355180,7083333.333333333,1,gambling
1KN2X7T2oni31hnZnUpjZmo2fByEbodN43,0,30028609,30028609,400,0,0,400,200,78832953,201447.33,0,coinjoin-like
1KN3UEnURhEsZkWa8BAvwbUNp9ZFAmEsyG,0,291049956,291049956,13,0,0,13,14,5952996,41578565.14285714,0,exchange
1Kn5gg6rJss3xR5fWFLudZtcwUx7AYztWQ,0,859047,859047,2,0,0,2,2,762648,859047.0,0,miner
1KNa9uAuaNTYSwfc5tFCD81w38fvD2nLjQ,0,1261225674,1261225674,96,0,0,96,96,43514164,26275534.875,0,coinjoin-like
1KnbjBSG5tbByuwFbz1i9SWYnwRk6Yehzz,0,5460,5460,4,0,0,4,4,1538654,2730.0,0,exchange
1KNhruAB7tpacXUK7dQxc6ASwJHhJiYLfc,0,1792404081,1792404081,191,0,0,191,192,79832033,18670875.84375,0,exchange
1KnjME6Ns7yAEU23p7MtTof8RN7GUm7W8C,0,9312741,9312741,2,0,0,2,2,764575,9312741.0,0,exchange
1KNkmbucyBNKF9AukVxrveJzcU8txAqpy8,0,353498327,353498327,28,0,0,28,30,7762963,23566555.133333333,0,miner
1KnLjuWkLu6LSZx6nonCU8iMBX17KPdnmU,0,998581,998581,2,0,0,2,2,762664,998581.0,0,exchange
1KNwS7bPSYmqz1VPtdjwYfiKnkdzshAqeg,0,416706,416706,2,0,0,2,2,764536,416706.0,0,miner
1KoEGHAzDw8hYYePwmmEJQxbwio4ZGv8U7,0,929141,929141,2,0,0,2,2,762672,929141.0,0,exchange
1Kot7H1XhRghdyjoAqaryNiQPXK29RyYWM,0,5304057561259,5304057561259,889,0,0,889,200,35976958,30849956298.5,0,exchange
1KoTsPS9U7xXYLheN1iuDsNZKNu5XpoJEU,0,3049389,3049389,6,0,0,6,6,2296682,1016463.0,0,miner
1KoUpWCPh2JQH7c51Tv8NeeAd9nYJYbxeW,0,5219290347,5219290347,104,0,0,104,104,33449738,100370968.21153846,0,miner
1Kp7febi8ycehuwYDikPwnAp5gQZnqoCuw,0,44827668279,44827668279,692,0,0,692,202,114441008,131042653.95049505,0,coinjoin-like
1Kp8Dq9kerM8ANFMbZbQtuywnfR9avmhmX,0,128575657,128575657,24,0,0,24,24,9324020,10714638.083333334,0,miner
1KPA7S8kbnatoZoSnYrgX4bQkaKu95N36P,0,203159,203159,2,0,0,2,2,762654,203159.0,0,miner
1Kpaz3kA7hm1EojuBxhgboBLkMR4frMUMy,0,315211546,315211546,240,0,0,240,200,125793120,1854115.46,1,gambling
1Kpg1BZCairm4rzo2SDpT3j3PxntPQDqAV,0,37412301,37412301,89,0,0,89,90,33568296,831384.4666666667,0,exchange
1KPhndW3M9BH47fvzwUpD4XMfSKxgz1cCK,0,59464085,59464085,10,0,0,10,10,3866357,11892817.0,0,miner
1KpMNmnbxrHzLuxnPAeSGSvmatCmr9PNs8,0,3990000,3990000,80,0,0,80,82,30898530,97317.0731707317,0,services
1KpTwmSc7qFLRhtv6QNNgKvvMLacjoF3wi,0,492780936,492780936,10,0,0,10,10,3610770,98556187.2,0,exchange
1KpUaTiwmjUWM73TkP1fynDrCxHLpjsCfR,0,11101861,11101861,2,0,0,2,2,762656,11101861.0,0,miner
1KPyian9WhgfiXaquZ9XTKWXvDevRXd5bW,0,370670000,370670000,7,0,0,7,8,4029345,92667500.0,0,coinjoin-like
1Kq7VfMWyr1TD9GgSFMB6C13KJYN2BJVq2,41638,18753882970,18753841332,201,41638,0,201,200,73184331,183603248.38,0,exchange
1KQRfrh6beaF4RPrru9VdBRtYyqq62STYq,0,3068235,3068235,2,0,0,2,2,762669,3068235.0,0,exchange
1KqSTfM1v1AMVGQBdRheRDiui8VdA2HW9X,0,859066,859066,2,0,0,2,2,762668,859066.0,0,miner
1KqxXPbrpK7r45BDzcKtq69VjRyHPninZo,0,2636472594,2636472594,1478,0,0,1478,200,48197864,6736002.295,0,miner
1KQyUMTvRyS2gi8aSY3c9fbnRZj27XALfP,0,5335950000,5335950000,429,0,0,429,200,110969543,23253000.0,1,gambling
1Kqyzo1MukZkrmWzEXRQ2jQ9wNEUZZ9pk9,0,939511,939511,2,0,0,2,2,762683,939511.0,0,miner
1KRCZbJbaoP6fSS5yNPFG2z8U1ftuZ9Yf9,0,4694123,4694123,4,0,0,4,4,1526826,2347061.5,0,miner
1KRDwv5oYZzyg4n9XVtpg1nZnynSSDBt3H,0,1092,1092,4,0,0,4,4,1525234,546.0,0,exchange
1KrrtV66vHYdsH6rpderiTLaPWw9UEZB7L,0,595845,595845,2,0,0,2,2,762692,595845.0,0,miner
1KrUrDhpaPdeCS2wSjDTv2uwYs8JED4WNr,0,97096333,97096333,14,0,0,14,14,4141129,13870904.714285715,0,exchange
1KRUXc9MZseF4amGtdJAS8Feiv79pmS9xo,0,1328396985,1328396985,24,0,0,24,24,6798204,110699748.75,0,miner
1KRWnKmRLkc4XNkBpohFaCrdQz1F2oK6oV,0,6530000,6530000,6,0,0,6,6,2284977,2176666.6666666665,0,miner
1KrXRXP3xdSkvZPq2zNHgASGTj1q6RHATn,0,7133408096,7133408096,150,0,0,150,201,94855557,48430898.94527363,0,coinjoin-like
1KS4eMbSRSAo6rPZrXKaAdzLzVLA13q14L,0,1016306742,1016306742,433,0,0,433,200,101297861,3503856.33,1,gambling
1KsBm79JsfcLfD94z2rKVXfwbTXzWT4rqU,0,195647429,195647429,111,0,0,111,120,42655465,3260790.4833333334,0,miner
1KSbrkH6tym2o7r2poEpmZT1i6QhLR63JW,0,2041300,2041300,2,0,0,2,2,762689,2041300.0,0,services
